,Smile格式,化合物结构,阳性菌 MIC (μg/mL),,,,,阴性菌 MIC (μg/mL),,,,,细胞毒性 IC50,,,,溶血 HC10   ,EC50,CC50,期刊名、卷、页码,其他数据如：MBC,文献原始数据截图,备注,,,,,,,,,,
,SC1=NN=C(C2=CC=C(N=CC3=CC=CC([N+]([O-])=O)=C3)C=C2)O1,SS8,125,100,,,,200,500,,,,0.26,,,,,,,,,,,,,,,,,,,,
,SC1=NN=C(C2=CC=C(N=CC3=CC=C(Cl)C=C3)C=C2)O1,SS9,250,125,,,,125,NA,,,,0.09,,,,,,,,,,,,,,,,,,,,
,SC1=NN=C(C2=CC=C(N=CC3=CC=C(OC)C=C3)C=C2)O1,SS10,250,250,,,,125,1000,,,,0.25,,,,,,,,,,,,,,,,,,,,
,,,NA: Not active; NT: Not tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,,, S.aureus,S.pyogenes,,,,E.coli,P.aeruginosa,,,,IC50,,,,,,, Medicinal Chemistry Research 22 (2013): 1320-1329.,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ClC1=CC=C(C2=NN=C(C3=CC=CN=C3)O2)C=C1,,500,250,,,,500,500,,,,,,,,,,,,,,,,,,,,,,,,
,FC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,9a，R1=6-F,200,500,,,,500,62.5,,,,＞92.90,,,,,,,,,,,,,,,,,,,,
,BrC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,"9b，R1=6-Br,",100,1000,,,,500,500,,,,＞29.63,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1)[O-],9c，R1=6-NO2,500,100,,,,250,125,,,,＞62.13,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,9d，R1=6-CH3,1000,500,,,,500,500,,,,＞75.48,,,,,,,,,,,,,,,,,,,,
,COC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,9e，R1=6-OCH3,250,500,,,,500,250,,,,＞66.85,,,,,,,,,,,,,,,,,,,,
,ClC1=CC=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,9f，R1=6-Cl,100,500,,,,1000,500,,,,＞54.3,,,,,,,,,,,,,,,,,,,,
,CC1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1,9g，R1=4-CH3,200,1000,,,,500,250,,,,＞36.45,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1)[O-],9h，R1=4-NO2,100,250,,,,100,125,,,,＞21.33,,,,,,,,,,,,,,,,,,,,
,ClC1=C(Cl)C=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=C1,"9i，R1=5-Cl,6-Cl",250,500,,,,500,250,,,,＞52.13,,,,,,,,,,,,,,,,,,,,
,ClC1=C2N=C(NN3C(C4=CC=CN=C4)=NN=C3C5=CC=C(Cl)C=C5)SC2=CC=C1,9j，R1=4-Cl,200,500,,,,100,62.5,,,,＞27.17,,,,,,,,,,,,,,,,,,,,
1596,,,,,,,,,,,,,,,,,,,,Journal of Heterocyclic Chemistry，2020，57，4312–4321,,,,,,,,,,,,,
,,,S.aa,B.sb,S.ac,M.ld,,E.cf,P.ag,K.pe,,,,,,,,,,,,,,,,,,,,,,,
,O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC=C4)=C3,6a,15.6,3.9,3.9,7.8,,15.6,7.8,7.8,,,对HUVEC 正常细胞系无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=CC(O)=C4)=C3,6b,15.6,3.9,3.9,7.8,,/,7.8,7.8,,,对HUVEC 正常细胞系无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(C4=CC=C5C=C(OC)C=CC5=C4)=C3,6c,/,62.5,/,31.2,,31.2,15.6,31.2,,,对HUVEC 正常细胞系无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(O[C@H]1[C@](OC[C@H]2O)([H])[C@]2([H])OC1)CCCCCCCCC(O)CN3N=NC(CO)=C3,6d,/,31.2,/,31.2,,3.9,31.2,15.6,,,对HUVEC 正常细胞系无毒性,,,,,,,,,,,,,,,,,,,,
1933,,,S.aureus 144,S.aureus ATCC 29213,S.aureus AD3,MRSA ATCC 43300,,E. coli ATCC 25922,,,,,,,,,,,,European Journal of Medicinal Chemistry，2020，204，112604,,,,,,,,,,,,,
,,,0.5,0.25,0.5,0.25,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,1,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.5,0.5,1,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.5,0.5,0.5,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,1,1,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.25,0.25,0.25,0.25,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.5,0.25,0.25,0.25,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,0.5,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.5,0.25,0.5,0.25,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,0.5,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,1,2,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,1,2,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,1,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,0.5,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,0.5,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,0.5,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,2,1,2,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,2,1,2,2,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,2,1,2,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,1,1,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,0.5,1,1,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,1,1,1,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.5,0.25,0.25,0.25,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,2,2,2,2,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.5,0.25,0.5,0.5,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.25,0.25,0.25,0.125,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
,,,0.25,0.125,0.25,0.125,,>32,,,,,大多数化合物在 8 mg/mL 浓度下对 RAW 264.7 细胞的活力没有影响，包括化合物 32,,,,,,,,,,,,,,,,,,,,
1934,,,S.aureus 144,"S.aureus ATCC 29,213",S.aureus AD3,"MRSA ATCC 43,300",,"E. coli ATCC 25,922",,,,,,,,,,,,Bioorganic Chemistry，2020，105，104398,,,,,,,,,,,,,
化合物49,,,2,2,4,2,,>32,,,,,CYP3A4(T)，化合物 49、59 和 61 对 CYP3A4 酶表现出低到无显著抑制作用,,,,,,,,,,,,,,,,,,,,
化合物59,,,1,1,1,1,,>32,,,,,CYP3A4(T)，化合物 49、59 和 61 对 CYP3A4 酶表现出低到无显著抑制作用,,,,,,,,,,,,,,,,,,,,
化合物61,,,2,1,1,1,,>32,,,,,CYP3A4(T)，化合物 49、59 和 61 对 CYP3A4 酶表现出低到无显著抑制作用,,,,,,,,,,,,,,,,,,,,
1951,,,S. aureus,P. aeruginosa,,,,,,,,,,,,,,,,Molecules，2020，25，790,,,,,,,,,,,,,
,,,5,5,,,,,,,,,剧毒,,,,,,,,,,,,,,,,,,,,
,,,10,10,,,,,,,,,极毒,,,,,,,,,,,,,,,,,,,,
,,,10,10,,,,,,,,,有毒,,,,,,,,,,,,,,,,,,,,
,,,10,10,,,,,,,,,轻微毒性,,,,,,,,,,,,,,,,,,,,
,,,5,10,,,,,,,,,安全无毒,,,,,,,,,,,,,,,,,,,,
,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,,S. aureus ,E. faecalis ,E. faecium VRE,,,E. coli ,P. aeurigonsa ,A. baumannii ,K. pneumoniae ESBL,,,,,,,,,"European Journal of Medicinal Chemistry,2016,124,794 - 808",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(C(C)(C)C)=C2)C3=C(O1)C=C(O)C=C3,,>256,128,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(C2=C(C=C(C=C2)O)O1)CN3N=NC(CCCCCCCC)=C3,,>256,256,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(C3=CC=C(Br)C=C3)=C2)C4=C(O1)C=C(O)C=C4,,>256,256,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(C3=CC=C(CCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,,>256,64,256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(C3=CC=C(CCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,,>256,8,64,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(C3=CC=C(CCCCCC)C=C3)=C2)C4=C(O1)C=C(O)C=C4,,>256,16,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(C3=CC=C(C4CCC(CCC)CC4)C=C3)=C2)C5=C(O1)C=C(O)C=C5,,>256,64,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(C)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,,256,64,128,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,,>256,32,64,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(CNS(=O)(C3=C(Cl)C=C(F)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,,>256,32,64,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(CNS(=O)(C3=CC=C([N+]([O-])=O)C=C3)=O)=C2)C4=C(O1)C=C(O)C=C4,,>256,256,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(CSC(N3CCOCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,,>256,32,>256,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(CN2N=NC(CSC(N3CCNCC3)=S)=C2)C4=C(O1)C=C(O)C=C4,,>256,16,64,,,>256,>256,>256,>256,,有毒性,,,,,,,,,,,,,,,,,,,,
1972,,,S.aureus ,,,,,E. Coli,P.aeruginosa,,,,,,,,,,,European Journal of Medicinal Chemistry，2019，168.263–282,,,,,,,,,,,,,
,CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3COC4=CN(N=N4)CC5=CC=C(C=C5)C,,50,,,,,100,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3COC4=CN(N=N4)CC5=CC=C(C=C5)[N+]([O-])=O,,25,,,,,50,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=CC=C5F)N=N4)=CC=C13,,25,,,,,25,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN1C2=C(SC3=CC(COCC4=CN(N=N4)CC5=CC=C(O)C=C5)=CC=C13)C=CC=C2,,50,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(CN2N=NC(COCC3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)=C2)C=C1,,12.5,,,,,25,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=C(OC)C=C5)N=N4)=CC=C13,,50,,,,,100,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN1C2=C(C=CC=C2)SC3=CC(COCC4=CN(CC5=CC=C(F)C=C5)N=N4)=CC=C13,,25,,,,,25,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=C(NN=N4)CC5=CC=C(C=C5)C,,25,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=C(NN=N4)CC5=CC=C(C=C5)[N+]([O-])=O,,25,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN(C(/C=C\C)=CSC1=C2)C1=CC=C2/C=N/OC3=C(NN=N3)CC4=CC=CC=C4F,,12.5,,,,,25,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,CN(C1=C(SC2=C3)C=CC=C1)C2=CC=C3/C=N/OC4=CN(N=N4)CC5=CC=C(O)C=C5,,50,,,,,100,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(CN2N=NC(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)=C2)C=C1,,12.5,,,,,25,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,COC1=CC=C(C=C1)CC2=C(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)N=NN2,,50,,,,,100,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,FC1=CC=C(C=C1)CC2=C(CO/N=C/C3=CC=C4N(C)C5=C(C=CC=C5)SC4=C3)N=NN2,,12.5,,,,,25,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,,50,,,,,100,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2)[O-],,50,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,FC1=CC=CC=C1CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,,12.5,,,,,12.5,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,OC(C=C1)=CC=C1CN(N=N2)C=C2CN3C4=CC=CC=C4SC5=C3C=CC=C5,,50,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2)C=C1,,6.25,,,,,12.5,12.5,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,COC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,,25,,,,,25,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,FC1=CC=C(C=C1)CN2N=NC(CN3C4=C(C=CC=C4)SC5=CC=CC=C35)=C2,,12.5,,,,,12.5,12.5,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CN=CC=C6,,12.5,,,,,25,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(C1=NC=CN=C1)N/N=C/C2=CC=C3N(CC4=CN(CC5=CC=C(C#N)C=C5)N=N4)C6=C(C=CC=C6)SC3=C2,,50,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=NC=C6,,12.5,,,,,25,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CN=CC=C6,,50,,,,,100,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(C1=NC=CN=C1)N/N=C/C2=CC=C3N(CC4=CN(CC5=CC=C(C#N)C=C5)N=N4)C6=C(C=CC(C(F)(F)F)=C6)SC3=C2,,50,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=NC=C6,,50,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=C([N+]([O-])=O)C=C6,,25,,,,,50,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=CC=C6,,12.5,,,,,25,25,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=C(F)C=C6,,6.25,,,,,12.5,12.5,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC=C5)SC2=C1)C6=CC=C(C)C=C6,,25,,,,,50,100,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=C([N+]([O-])=O)C=C6,,25,,,,,50,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=CC=C6,,50,,,,,50,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=C(F)C=C6,,6.25,,,,,12.5,12.5,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C(N/N=C/C1=CC=C2N(CC3=CN(CC4=CC=C(C#N)C=C4)N=N3)C5=C(C=CC(C(F)(F)F)=C5)SC2=C1)C6=CC=C(C)C=C6,,25,,,,,50,50,,,,对正常细胞无毒性,,,,,,,,,,,,,,,,,,,,
1974,,,S.aureus ATCC 29213,,,,,E. Coli ATCC 25922,K. pneumoniae BAA-1705,A. baumannii BAA-1605,P.aeruginosa ATCC 27853,,,,,,,,,"European Journal of Medicinal Chemistry,2018,157,1056 - 1067",,,,,,,,,,,,,
,,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(Cl)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C(C)=NC2=C1C=CC=C2)C3=CC=CC(OC4=CN(N=N4)C5=CC=C(C(Cl)=C5)F)=C3,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(C)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(O)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(O)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(OC)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=CC(C(O)=O)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC=C(C(O)=O)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC([N+]([O-])=O)=C(C)C=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C(C)=NC2=C1C=CC=C2)C3=CC=CC(OCC4=CN(N=N4)C5=C(C=C(C=C5)[N+]([O-])=O)C)=C3,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC(C)=C(C)C(C)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC(OC)=C(OC)C(OC)=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,O=C1N(C2=CC=CC(OCC3=CN(C4=CC(Cl)=CC=C4)N=N3)=C2)C(C)=NC5=C1C=CC=C5C,,>64,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N#CC1=CC=C(C=C1)/C=C/C(N2C3=CC=CC(OC4=CN(N=N4)C5=CC=CC(Cl)=C5)=C3)=NC6=C(C2=O)C=CC=C6,,0.5,,,,,>64,>64,>64,>64,,活性化合物对 Vero 细胞无毒性,,,,,,,,,,,,,,,,,,,,
